taxonID	locationID	locality	occurrenceStatus	establishmentMeans	startDayOfYear	endDayOfYear	source	occurrenceRemarks
195448		United States Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195449		German Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195450		United States Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195451		United States Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195452		Mexican Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195453		Croatian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195453	MRGID:2160	Croatia	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195454	MRGID:2160	Croatia	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195454		Croatian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195514	MRGID:2101	Germany	present				Lauterborn, R. 1902. Ein für Deutschland neuer Süsswasserschwamm (Carterius stepanowi Dyb.). Biologisches Zentrablatt 22: 519-535.	
195515		German Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195516		German Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195517		Mexican Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195662	MRGID:2204	United States	present				Potts, E. 1888 [1887]. Contributions towards a synopsis of the American forms of fresh-water Sponges with descriptions of those named by other authors and from all parts of the world. Proceedings of the Academy of Natural Sciences of Philadelphia 39 (1887): 158-279, pls V-XII.	
195663	MRGID:2204	United States	present				Potts, E. 1888 [1887]. Contributions towards a synopsis of the American forms of fresh-water Sponges with descriptions of those named by other authors and from all parts of the world. Proceedings of the Academy of Natural Sciences of Philadelphia 39 (1887): 158-279, pls V-XII.	
195664		Brazilian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195665		Indian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195739		Indian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195740		Indian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195741		Indian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195742		United States Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195743	MRGID:2128	India	present				Annandale, N. 1906a. Notes on the freshwater fauna of India. 1. A variety of Spongilla lacustris from brackish water of Bengal. Journal of the Asiatic Society of Bengal 2: 55-58.	
195744		Canadian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195745		Indian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195746		United States Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195747	MRGID:2158	Czech Republic	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195748		Russian Exclusive economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195761		Indian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195762		Sudanese Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195762	MRGID:2183	Sudan	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195763		Indian Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195764	MRGID:2128	India	present					
195765		Thailand Exclusive Economic Zone	present					
195817		United States Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195818		Chinese Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195819		Chinese Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195820		Chinese Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195821		United States Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195822		Chinese Exclusive Economic Zone	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
195828	MRGID:2158	Czech Republic	present				Hooper, J.N.A.; Van Soest, R.W.M. (Ed.) (2002). Systema Porifera: a guide to the classification of Sponges. Kluwer Academic/Plenum Publishers: New York, NY (USA). ISBN 0-306-47260-0. xix, 1-1101, 1103-1706 (2 volumes) pp.	
196550		Cuban Exclusive Economic Zone	present					
196872	MRGID:2143	Brazil	present					
196873	MRGID:2143	Brazil	present					
233289	MRGID:2204	United States	present					
233292	MRGID:2204	United States	present					
240549	MRGID:5659	Baikal Lake	present				Efremova, S.M. 2004. New genus and new species of sponges from family Lubomirskiidae Rezvoj, 1936. In: Timoshka, O.A. (ed.) Index of animal species inhabiting Lake Baikal and its catchment area, vol. 1, Lake Baikal Book 2. Nauka Novosibirsk: 1261-1278.	
240550	MRGID:5659	Baikal Lake	present				Efremova, S.M. 2004. New genus and new species of sponges from family Lubomirskiidae Rezvoj, 1936. In: Timoshka, O.A. (ed.) Index of animal species inhabiting Lake Baikal and its catchment area, vol. 1, Lake Baikal Book 2. Nauka Novosibirsk: 1261-1278.	
241316	MRGID:2204	United States	present					
241316	MRGID:2169	Canada	present					
246643	MRGID:21858	East Antarctic Wilkes Land	present				Hentschel, E. 1914. Monaxone Kieselschwämme und Hornschwämme der Deutschen Südpolar-Expedition 1901-1903. Deutsche Südpolar-Expedition, 1901-03 15(1): 35-141, pls IV-VIII.	
246820	MRGID:8633	Republic of the Congo	present					
246821	MRGID:8633	Republic of the Congo	present					
248165	MRGID:2143	Brazil	present					
248193	MRGID:21981	Western Caribbean	present				Rützler, K.; Duran, S.; Piantoni, C. (2007). Adaptation of reef and mangrove sponges to stress: evidence for ecological speciation exemplified by Chondrilla caribensis new species (Demospongiae, Chondrosida). <em>Marine Ecology.</em> 28 (Suppl.1): 95-111.	Twin Cays, Belize 
344735	MRGID:21896	Western Mediterranean	present				Sarà, M. 1958a. Studio sui Poriferi di una grotta di marea del Golfo di Napoli. Archivo Zoologico Italiano 43: 203-281, pls I-II.	Tyrrhenian Sea, Golfo di Napoli, litoral di Posillipo, Grotta dei Misteri
344735	MRGID:21896	Western Mediterranean	present		1957		Sarà, M. (1958). Contributo all consoscenza dei Poriferi del Mar Ligure. <em>Annali di Museo Civico di Storia Naturale Genova.</em> 70(1): 207-244.	Ligurian Sea, Portofino, S. Fruttuoso
346370	MRGID:21834	Black Sea	present				Swartschewsky, B. 1905. Materialui faunui ghubok Chernaghomorya (Monaxonida). (Beitrag zur Kenntniss der Schwamm-Fauna des Schwarzen Meeres). Zapiski Kïevskago obshchestva estestvoispÿtatelei (Mémoires de la Société des Naturalistes de Kiew) 20(1): 1-48 [inRussian]; German summary 49-59, pls 1-7.	Sébastopol
366098	MRGID:9232	East Africa	present					
366099	MRGID:9232	East Africa	present	Native - Endemic			Manconi R., Murgia S., Pronzato R. 2008. Sponges from African inland waters: The genus Eunapius (Haplosclerida, Spongillina, Spongillidae). Fundamental and Applied Limnology, Archive für Hydrobiologie 170(4): 333-350	
366240	MRGID:4295	Lake Michigan	present					Michigan
366241	MRGID:2169	Canada	present					Canada, Northern USA
366276	MRGID:2128	India	present					 Gujarat
366277	MRGID:1923	Africa	present					
366278	MRGID:1923	Africa	present					(L. Kumba, Cameroon)
366278	MRGID:2170	Cameroon	present					
366279	MRGID:2143	Brazil	present					
366288	MRGID:2149	Argentina	present					
366289	MRGID:2143	Brazil	present					
367124	MRGID:2147	Australia	present					
367125	MRGID:8603	China	present				Cheng Liang, 1991. Fresh-water sponges from China and description of 3 new species. Zoological Research 12 (3): 1-7 (in Chinese with English abstract).	
367126	MRGID:1924	North America	present					
367127	MRGID:8603	China	present					
367128	MRGID:2232	Macedonia	present					
367128		Greek Exclusive Economic Zone	present				Koukouras, A. (2010). Check-list of marine species from Greece. Aristotle University of Thessaloniki. Assembled in the framework of the EU FP7 PESI project. 	
367129	MRGID:2143	Brazil	present					
367130	MRGID:1924	North America	present					
367134	MRGID:18520	Tanganyika, Lake	present					
367136	MRGID:2201	Venezuela	present					
367137	MRGID:5659	Baikal Lake	present					
367139	MRGID:8633	Republic of the Congo	present					
368104	MRGID:4282	Caspian Sea	present					
387366	MRGID:21805	Natal	present				Burton, M. (1929). Description of South African sponges collected in the South African Marine Survey. Part II. The ‘Lithistidae’, with critical survey of the desma-forming sponges. Fisheries and Marine Biological Survey Division, Union of South Africa Report 7. Special Report. 2: 1-12.	
438929	MRGID:2204	United States	present					
438930	MRGID:1924	North America	present				Bowerbank, J.S. 1864b. Description of two American sponges. The Canadian Naturalist and Geologist, New Series (ser. 2) 1: 304–307.	
467610	MRGID:2149	Argentina	present					
468015	MRGID:21896	Western Mediterranean	present					
468128	MRGID:22030	Mascarene Islands	present				Carter, H.J. 1879b. Contributions to our Knowledge of the Spongida. Annals and Magazine of Natural History (5) 3: 284-304, 343-360,pls XXV-XXVII.	
468128		Mauritian Exclusive Economic Zone	present					
478579	MRGID:8603	China	present					
478580	MRGID:2128	India	present					
478632	MRGID:2121	Japan	present					
479054	MRGID:8763	Russian Exclusive economic Zone [Arctic part]	present					
479140	MRGID:2179	Switzerland	present					
479241	MRGID:2128	India	present					
479362	MRGID:2128	India	present					
479363	MRGID:16	England	present					
479366	MRGID:2137	Bolivia	present				Potts, E. 1887. Freshwater sponges. A monograph. Proceedings of the Academy of Natural Sciences Philadelphia 1887: i-iv, 157-279, pls V-XII.	
479373	MRGID:2143	Brazil	present					
479375	MRGID:2143	Brazil	present					
480129	MRGID:2149	Argentina	present				Bonetto, A.A.; Ezcurra de Drago, I. 1967a. Esponjas del noreste argentino. Acta Zool. Lilioana 23: 331-347.	
480129	MRGID:2216	Uruguay	present				Bonetto, A.A.; Ezcurra de Drago, I. 1968. El genero Spongilla Lamarck en el Rio Uruguay (Porifera, Spongillidae). Physis 27 (75): 429-436.	
480130	MRGID:2149	Argentina	present				Bonetto, A.A.; Ezcurra de Drago, I. 1967a. Esponjas del noreste argentino. Acta Zool. Lilioana 23: 331-347.	
480131	MRGID:2216	Uruguay	present				Bonetto, A.A.; Ezcurra de Drago, I. 1968. El genero Spongilla Lamarck en el Rio Uruguay (Porifera, Spongillidae). Physis 27 (75): 429-436.	
480132	MRGID:2216	Uruguay	present					
480133	MRGID:2216	Uruguay	present				Bonetto, A.A.; Ezcurra de Drago, I. 1968. El genero Spongilla Lamarck en el Rio Uruguay (Porifera, Spongillidae). Physis 27 (75): 429-436.	
480134	MRGID:2149	Argentina	present					
480135	MRGID:2216	Uruguay	present					
480136	MRGID:2143	Brazil	present					
480137	MRGID:1925	South America	present					
480138	MRGID:2201	Venezuela	present					
480139	MRGID:2149	Argentina	present					
480148	MRGID:2143	Brazil	present					
480149	MRGID:2143	Brazil	present					
480149	MRGID:18027	Amazon River	present					
480150	MRGID:18027	Amazon River	present					
480151	MRGID:2108	Fiji	present					
480153	MRGID:18027	Amazon River	present					
555104	MRGID:2143	Brazil	present				Traxler, L. 1895. Spikule von Süsswasserschwämmen aus Brasilien. Foldtani Kozlony Colônia 25: 62-64 (238-240), pl. III.	
558412	MRGID:8944	New South Wales	present				Hallmann, E.F. 1914. A revision of the monaxonid species described as new in Lendenfeld’s ‘Catalogue of the Sponges in the Australian Museum’. Part I, II, III. Proceedings of the Linnean Society of New South Wales 39: 263-315, 327-376, 398-446, pls XV-XXIV.	
559368	MRGID:21851	Aleutian Islands	present				Lehnert, H.; Stone, R.P. 2011. Craniella sputnika sp. nov. (Porifera:  Spirophorida: Tetillidae) from the Aleutian Islands, Alaska, with suggested nomenclatural changes for the genera Tetilla and Craniella. Journal of the Marine Biological Association of the United Kingdom 91(2): 321–328.	26.3 km WNW of Amatignak Island, Delarof Islands, South Amchitka Pass
559428	MRGID:21890	Malvinas/Falklands	present				Goodwin, C.; Jones, J.; Neely, K.; Brickle, P. 2011. Sponge biodiversity of the Jason Islands and Stanley, Falkland Islands with descriptions of twelve new species. Journal of the Marine Biological Association of the United Kingdom 91(2): 275–301.	
559437	MRGID:21890	Malvinas/Falklands	present				Goodwin, C.; Jones, J.; Neely, K.; Brickle, P. 2011. Sponge biodiversity of the Jason Islands and Stanley, Falkland Islands with descriptions of twelve new species. Journal of the Marine Biological Association of the United Kingdom 91(2): 275–301.	
570695	MRGID:8908	Vancouver Island	present				Lambe, L.M. 1893b [1894]. Sponges from the Pacific coast of Canada. Proceedings and Transactions of the Royal Society of Canada 11(4): 25-43, pls II-IV.	
570703		Icelandic Exclusive Economic Zone	present				Lundbeck, W. 1910. Porifera. (Part III.) Desmacidonidae (pars.).Pp. 1-124, pls I-XI, 1 table. <i>In</i>: The Danish Ingolf-Expedition. 6(3).(Bianco Luno: Copenhagen.	
572871	MRGID:21971	Clipperton	present				Van Soest, R.W.M.; Kaiser, K.; Van Syoc, R. 2011. Sponges from Clipperton Island, East Pacific. Zootaxa 2839: 1-46.	
573752	MRGID:21902	Amazonia	present				Collette, B.B.; Rützler, K. 1977. Reef fishes over sponge bottoms off the mouth of the Amazon River. Proceedings 3rd International Coral Reef Symposium Miami, Florida, U.S.A. pp. 305-310.	(Amapá or Pará, Brazil)
573752	MRGID:21129	Mar del Plata	present				Burton, M. 1940. Las Esponjas marinas del Museo Argentino de Ciencias Naturales. (Parte 1). Anales del Museo argentino de ciencias naturales ‘Bernardino Rivadavia’ 40 (6): 95-121, pls I-VIII.	
573752	MRGID:21991	Fernando de Noronha and Atoll das Rocas	present				Muricy, G. & Moraes, F.C. (1998). Marine sponges of Pernambuco State, NE Brazil. <em>Revista Brasileira de Oceanografia, 46(2), 213–217.</em> 	Fernando de Noronha Archipelago (Pernambuco, Brazil)
573752	MRGID:21992	Northeastern Brazil	present				Muricy, G. & Moraes, F.C. (1998). Marine sponges of Pernambuco State, NE Brazil. <em>Revista Brasileira de Oceanografia, 46(2), 213–217.</em> 	Tamandaré (Pernambuco, Brazil)
574062	MRGID:2143	Brazil	present				Volkmer-Ribeiro, C.; Tavares, M.M.; Fürstenau de Oliveira, K. 2009. Acanthotylotra alvarengai (Porifera, Demospongiae) new genus and species of sponge from Tocantins River, Pará State, Brazil.  Iheringia, Sér. Zool., Porto Alegre 99(4): 345-348.	
574410	MRGID:25587	United States part of the North Pacific Ocean	present				Laubenfels, M.W. De. (1932). The marine and fresh-water sponges of California. <em>Proceedings of the United States National Museum.</em> 81(2927):1-140.	
576822	MRGID:8763	Russian Exclusive economic Zone [Arctic part]	present				Levinsen, G.M.R. (1887). Kara-Havets Svampe (Porifera). <em>Dijmphna-Togtets zoologisk-botaniske Udbytte.</em> 1: 339-372, pls XXIX-XXXI.	
577279	MRGID:2143	Brazil	present				Volkmer-Ribeiro, C.; Parolin, M.; Fürstenau-Oliveira, K; De Menezes, E.R. 2010. Colonization of hydroelectric reservoirs in Brazil by freshwater sponges, with special attention on Itaipu. Interciencia 35 (5): 340-347.	
577280	MRGID:2143	Brazil	present				Volkmer-Ribeiro, C.; De Souza Machado, V.; Fürstenau-Oliveira; Soares, F.V. (2010). New genus of freshwater sponges with a new species from Amazonian waters (Porifera, Demospongiae). <em>Revista de Ciências Ambientais.</em> 4 (1): 47-64.	
577281	MRGID:2143	Brazil	present				Volkmer-Ribeiro, C.; Parolin, M.; Fürstenau-Oliveira, K; De Menezes, E.R. 2010. Colonization of hydroelectric reservoirs in Brazil by freshwater sponges, with special attention on Itaipu. Interciencia 35 (5): 340-347.	
577282	MRGID:2143	Brazil	present				Volkmer-Ribeiro, C.; De Souza Machado, V.; Fürstenau-Oliveira; Soares, F.V. (2010). New genus of freshwater sponges with a new species from Amazonian waters (Porifera, Demospongiae). <em>Revista de Ciências Ambientais.</em> 4 (1): 47-64.	
577283	MRGID:2143	Brazil	present				Volkmer-Ribeiro, C.; Bichuette,M.E.; De Sousa Machado, V. 2010. Racekiela cavernicola (Porifera: Demospongiae) new species and the first record of cave freshwater sponge from Brazil. Neotropical Biology and Conservation 5(1):53-58.	
577286	MRGID:2143	Brazil	present				Volkmer-Ribeiro, C.; De Rosa-Barbosa, R. 1985. Redescription of the freshwater sponges  Trochospongilla repens (Hinde, 1888) and Trochospongilla amazonica (Weltner, 1 895), with an account of the South American species of Trochospongilla (Porifera: Spongillidae). Iheringia, Ser. Zool., Porto Alegre 65: 77-93.	
578744	MRGID:21962	Auckland Island	present				Sim-Smith, C.; Kelly, M. 2011. Two new genera in the family Podospongiidae (Demospongiae: Poecilosclerida) with eight new Western Pacific species. Zootaxa 2976: 32-54.	
586846	MRGID:21974	Guayaquil	present				Aguirre, L.K.; Hooker, Y.; Willenz, P.; Hajdu, E. 2011. A new Clathria (Demospongiae, Microcionidae) from Peru occurring on rocky substrates as well as epibiontic on Eucidaris thouarsii sea urchins. Zootaxa 3085: 41-54.	
586846		Peruvian Exclusive Economic Zone	present				Aguirre, L.K.; Hooker, Y.; Willenz, P.; Hajdu, E. 2011. A new Clathria (Demospongiae, Microcionidae) from Peru occurring on rocky substrates as well as epibiontic on Eucidaris thouarsii sea urchins. Zootaxa 3085: 41-54.	
590943	MRGID:2143	Brazil	present		2009		Nicacio, G.; Severi, W.; Pinheiro, U. 2011. New species of <i>Radiospongilla</i> (Porifera: Spongillidae) from Brazilian inland waters. Zootaxa, 3132, 56-63.	Parque Estadual Dois Irmaos, Riacho do Prata, Pernambuco
594425	MRGID:2204	United States	present				Bowerbank, J.S. 1863. A Monograph of the Spongillidae. Proceedingsof the Zoological Society of London 1863: 440-472, pl. XXXVIII.	
595036		Cape Verdean Exclusive Economic Zone	present				De Weerdt, W.H.; Van Soest, R.W.M. 1986. Marine shallow-water Haplosclerida (Porifera) from the south-eastern part of the North Atlantic Ocean. Zoologische Verhandelingen 225: 1-49.	
596428	MRGID:21813	White Sea	present				Merejkowsky, C. 1878. Preliminary account on sponges of the White Sea. Trudÿ Imperatorskago S.-Peterburgskago obschestva estestvoispÿtateleï 1878: 249-270.	
599869	MRGID:5659	Baikal Lake	present				Efremova, S.M. 2004. New genus and new species of sponges from family Lubomirskiidae Rezvoj, 1936. In: Timoshka, O.A. (ed.) Index of animal species inhabiting Lake Baikal and its catchment area, vol. 1, Lake Baikal Book 2. Nauka Novosibirsk: 1261-1278.	
605498	MRGID:2207	Thailand	present					
608073	MRGID:21864	Manning-Hawkesbury	present				Lendenfeld, R. Von 1888. Descriptive Catalogue of the Sponges in the Australian Museum, Sidney. (Taylor & Francis: London): i-xiv, 1-260, pls 1-12.	
710067	MRGID:2207	Thailand	present					
714973	MRGID:21899	Adriatic Sea	present				Olivi,G. 1792. (Alcyonium and Spongia) pp. 235-254 and  262-273 extracted from the book 'Zoologia Adriatica'. Bassano.	
730998	MRGID:22011	Southeastern Brazil	present				Boury-Esnault, N. (1973). Résultats Scientifiques des Campagnes de la ‘Calypso’. Campagne de la ‘Calypso’ au large des côtes atlantiques de l’Amérique du Sud (1961-1962). I. 29. Spongiaires. <em>Annales de l’Institut océanographique.</em> 49 (Supplement 10): 263-295.	Calypso Stn 136
741256	MRGID:21975	Mexican Tropical Pacific	present				Aguilar-Camacho, J.M.; Carballo, J.L. 2013. Raspailiidae (Porifera: Demospongiae: Axinellida) from the Mexican Pacific Ocean with the description of seven new species. Journal of Natural History, 47: 1663-1706  	
742419		Indonesian Exclusive Economic Zone	present				Hentschel, E. 1912. Kiesel- und Hornschwämme der Aru- und Kei-Inseln. Abhandlungen herausgegeben von der Senckenbergischen naturforschenden Gesellschaft 34(3): 293-448, pls 13-21.	
746225	MRGID:2204	United States	present				Potts, E. 1882a. Three more Fresh-water Sponges. Proceedings of the Academy of Natural Sciences of Philadelphia 1882(1): 12-14.	
746225	MRGID:2252	Norway	present				Økland, K.A.; Økland, J. 1989. The amphiatlantic freshwater sponge Anheteromeyenia ryderi (Porifera: Spongillidae): taxonomic-geographic implications of records from Norway. Hydrobiologia 171: 177-188.	
814734	MRGID:22001	Southern California Bight	present				Lendenfeld, R. Von 1910a. The Sponges. 1. The Geodidae. <i>In</i>: Reports on the Scientific Results of the Expedition to the Eastern Tropical Pacific, in charge of Alexander Agassiz, by the U.S. Fish Commission Steamer ‘Albatross’, from October, 1904, to March, 1905, Lieut. Commander L.M. Garrett, U.S.N., Commanding, and of other Expeditions of the Albatross, 1888-1904. (21). Memoirs of the Museum of Comparative Zoology at Harvard College 41 (1): 1-259, pls 1-48.	
815168	MRGID:22035	Western and Northern Madagascar	present				Pettit, G.R.; Tan, R.; Gao, F.; Williams, M.D.,; Doubek, D.L.; Boyd, M.R.; Schmidt, J.M.; Chapuis, J.C.; Hamel, E.; Bai, R.; Hooper, J.N.A.; Tackett, L.P. 1993. Isolation and structure of halistatin 1 from the Eastern Indian Ocean marine sponge Phakellia carteri. Journal of Organic Chemistry 58 (9): 2538-2543. 	
815477	MRGID:2121	Japan	present				Annandale, N. 1909b. Report on a collection of freshwater sponges from Japan. Annotationes Zoologicae Japonenses 7: 105-112.	
815639	MRGID:8964	Florida	present				Weltner, W. (1895). Spongillidenstudien III. Katalog und Verbreitung der bekannten Süsswasserschwämme. <em>Archiv für Naturgeschichte.</em> 61(1):114-144.	
827523	MRGID:8924	Nova Scotia	present				Carter, H.J. 1885f. Note on <i>Spongilla fragilis</i>, Leidy, and a new Species of <i>Spongilla</i> from Nova Scotia. Annals and Magazine of Natural History(5) 15(85): 18-20.	
834461	MRGID:7963	Madagascar	present					
